"pk_value";"tender_id";"field_id"
"57924968";"32769261";"85881"
"57928245";"32773206";"85881"
"57941496";"32780447";"86265"
"57944869";"32781565";"85710"
"57950064";"32784566";"85735"
"57997197";"32787579";"82536"
"58011548";"32798986";"85883"
"58011547";"32798986";"86126"
"58017668";"32801329";"85881"
"58024726";"32806670";"90096"
"58132759";"32835737";"90892"
"58132295";"32835829";"85861"
"58183076";"33291240";"1132"
"58182097";"33300652";"1075"
"58205253";"33704036";"1075"
"58242353";"34345656";"1070"
"58289378";"35072016";"1075"
"58289377";"35072027";"1075"
"58292681";"35122197";"1072"
"58293353";"35126492";"1075"
"58298654";"35194085";"1032"
"58319727";"35464159";"1075"
"58323071";"35495737";"1010"
"58334071";"35630557";"1075"
"58343356";"35739938";"1075"
"58364787";"35995930";"1032"
"58364788";"35995930";"1075"
